e, e_dot, e_int, stamp, 
0.4636476091128799, 6.925777946669632e-12, 0.08804894032507055, 1740703810281612900, 
0.46364742610052956, -6.068324602256563e-07, 0.0929058607484207, 1740703810382140501, 
0.4636474261026799, -6.068316640303983e-07, 0.08914745105613646, 1740703810473887103, 
0.4636474261024652, 7.078778177461015e-12, 0.0877600189142856, 1740703810571422300, 
0.46364742610353565, 2.4948414756379303e-12, 0.09646354348663912, 1740703810681940762, 
0.46364742610353565, 3.2286522419623006e-12, 0.09753793141213091, 1740703810781793211, 
0.46282277617556633, -0.002493521546736776, 0.09735060662558791, 1740703810892032206, 
0.45593660934716473, -0.028093694732960476, 0.09211530424114779, 1740703810981695230, 
0.4425651167879411, -0.07018267713156379, 0.08605325148112093, 1740703811081670866, 
0.4247137055462131, -0.10400876363885003, 0.08826183864070485, 1740703811181802869, 
0.4046066056975661, -0.13426574900542168, 0.08042070298963118, 1740703811271359421, 
0.4909453542255311, 0.18616933022644142, 0.0879382429206171, 1740703811381622296, 
0.46179346554966516, 0.16410447999086594, 0.09525853770310799, 1740703811481899500, 
0.43200247517909174, -0.19643238107217723, 0.0923398106413119, 1740703811581673694, 
0.40774030625718544, -0.18946430629243102, 0.08229950353734666, 1740703811671597260, 
0.3850118370525237, -0.158702004683799, 0.08168990054180528, 1740703811781770675, 
0.36186729747809643, -0.14572553130916735, 0.08098445874774916, 1740703811882015834, 
0.41467534808139855, 0.09973604797127407, 0.07738529182038476, 1740703811981637215, 
0.365320977387425, 0.02731468793826915, 0.07983610598257479, 1740703812091767956, 
0.32049127820285195, -0.33511553240356556, 0.06991236267911777, 1740703812172222813, 
0.2853281689696525, -0.2938463319529289, 0.0611399549864948, 1740703812280638546, 
0.27184637507127174, -0.1524477539362278, 0.061371355443622704, 1740703812381999771, 
0.25298746460812016, -0.10162620449136706, 0.057005218232342454, 1740703812491726764, 
0.2902714094124743, 0.09812220957682666, 0.05154036695470604, 1740703812571694416, 
0.2501391864763427, 0.033815122349690065, 0.050243651210099625, 1740703812681708264, 
0.20882881214407667, -0.2607795754782028, 0.052184497297379416, 1740703812780644306, 
0.18241933955433287, -0.23200185321184366, 0.041428801378855275, 1740703812875485716, 
0.1838734223781171, -0.08750225777777132, 0.03565601179520863, 1740703812966636347, 
0.1830982660380286, 0.0030732145605577954, 0.037776231284415075, 1740703813081766285, 
0.1730577791267045, -0.037529659496728075, 0.03779851293429954, 1740703813176616627, 
0.16014292560432553, -0.0781344270318954, 0.0336141860895399, 1740703813277084432, 
0.1795759219989561, 0.024867374741220204, 0.03352302716430742, 1740703813372743120, 
0.14866659351344402, -0.026557345386026953, 0.03336452726010391, 1740703813482032355, 
0.1235282926024528, -0.1775523192393498, 0.03161019276800941, 1740703813582651721, 
0.09563077475240733, -0.1686927706400397, 0.02568536766353319, 1740703813691523185, 
0.07931059151183917, -0.15314902589486523, 0.018822053433537732, 1740703813771837317, 
0.06665135367147701, -0.10603694160297972, 0.015339856066539185, 1740703813882007270, 
