x, y, theta, stamp, 
4.1498232405956514e-08, -4.8509420480513654e-08, 4.7666026680906956e-07, 1740702074207912453, 
4.1498232405956514e-08, -4.8509420480513654e-08, 4.7666026680906956e-07, 1740702074248283950, 
4.1498232405956514e-08, -4.8509420480513654e-08, 4.7666026680906956e-07, 1740702074318222713, 
4.1498232405956514e-08, -4.8509420480513654e-08, 4.7666026680906956e-07, 1740702074367821419, 
4.1498232405956514e-08, -4.8509420480513654e-08, 4.7666739810869236e-07, 1740702074413050784, 
4.1498232405956514e-08, -4.8509420480513654e-08, 4.766738297850648e-07, 1740702074463038377, 
4.1498232405956514e-08, -4.8509420480513654e-08, 4.7667427791322343e-07, 1740702074504070982, 
0.002889229916036129, -7.406833174172789e-05, 0.0018933485634620869, 1740702074662932659, 
0.023886902257800102, 0.0009502727771177888, 0.041412610191934776, 1740702074813263641, 
0.03428705409169197, 0.001976898405700922, 0.06122355166708104, 1740702074862916198, 
0.043896377086639404, 0.002947878558188677, 0.0799728028276178, 1740702074902967729, 
0.05915233492851257, 0.004511101171374321, 0.1088826245071353, 1740702074957916376, 
0.07509646564722061, 0.006407387554645538, 0.13886066449725423, 1740702075008889304, 
0.13136285543441772, 0.017536405473947525, 0.22551884615236192, 1740702075168791913, 
0.16233636438846588, 0.025869525969028473, 0.27743686621033875, 1740702075257978998, 
0.19587352871894836, 0.036669787019491196, 0.33717115654719193, 1740702075357958764, 
0.22614026069641113, 0.048466894775629044, 0.38451310562965546, 1740702075448170019, 
0.2643415629863739, 0.0657602995634079, 0.4488339090303519, 1740702075563635910, 
0.2942160964012146, 0.08134644478559494, 0.5022032145752675, 1740702075657930630, 
0.32544344663619995, 0.09993818402290344, 0.5582128485777442, 1740702075757929071, 
0.3526058495044708, 0.11818625777959824, 0.6075586410135202, 1740702075848272196, 
0.3859694302082062, 0.14341464638710022, 0.6681778774397629, 1740702075963771109, 
0.4087603986263275, 0.1622467041015625, 0.7236823172363821, 1740702076058011641, 
0.42798805236816406, 0.1802913248538971, 0.766758201876197, 1740702076158914947, 
0.45461004972457886, 0.20832346379756927, 0.8087400359558223, 1740702076268134428, 
0.4767504334449768, 0.23303784430027008, 0.8475867498586752, 1740702076364563544, 
0.4959579408168793, 0.25607118010520935, 0.8801043439240211, 1740702076457973940, 
0.5152312517166138, 0.2810179889202118, 0.9121087498764896, 1740702076554921205, 
0.5322224497795105, 0.3044031858444214, 0.9409393139354801, 1740702076647774352, 
0.5522535443305969, 0.3335501551628113, 0.9655132119648527, 1740702076765244761, 
0.5673871636390686, 0.3563401997089386, 0.9819377257891398, 1740702076857965380, 
0.5820850729942322, 0.37991341948509216, 0.9976585492471346, 1740702076955953136, 
0.5955651998519897, 0.4018687903881073, 1.0100616916045064, 1740702077047341265, 
0.6128334403038025, 0.43083852529525757, 1.0288633387321573, 1740702077166249430, 
0.6251145005226135, 0.45208871364593506, 1.0384783539054954, 1740702077257956072, 
0.6371058225631714, 0.4722902774810791, 1.0446310848806657, 1740702077356004836, 
0.6476864814758301, 0.4905491769313812, 1.0443591543748585, 1740702077447545441, 
0.6612141132354736, 0.5139098167419434, 1.0415913733903723, 1740702077566322873, 
0.6721014976501465, 0.5327662229537964, 1.040578454260532, 1740702077658956686, 
0.6832848191261292, 0.5520880818367004, 1.0409522366482626, 1740702077757007705, 
0.6952298879623413, 0.572465717792511, 1.0373589765415192, 1740702077869280342, 
0.7044250965118408, 0.5875335931777954, 1.0289884757128698, 1740702077967877597, 
0.7135702967643738, 0.6020509600639343, 1.0236106908341485, 1740702078058963885, 
0.7235313653945923, 0.6178987622261047, 1.0152203192230795, 1740702078158091651, 
0.7327024340629578, 0.6323918104171753, 1.0081049898853804, 1740702078247941259, 
0.7451305389404297, 0.6514679789543152, 0.9993603985242057, 1740702078368135565, 
0.7534324526786804, 0.6641419529914856, 0.9936085377295358, 1740702078457981027, 
0.7612214088439941, 0.675832986831665, 0.9852965712765693, 1740702078558131510, 
0.7689443230628967, 0.6869015097618103, 0.976801645901866, 1740702078648259827, 
0.7787259817123413, 0.7012131810188293, 0.9683040933255805, 1740702078767583104, 
0.7858726978302002, 0.7113668918609619, 0.9605130347132091, 1740702078859197050, 
0.7935927510261536, 0.7221964001655579, 0.9542103199268156, 1740702078957986442, 
0.8003823161125183, 0.7316264510154724, 0.9494622030734139, 1740702079047532949, 
0.809101402759552, 0.7435731887817383, 0.9422541898563834, 1740702079167978530, 
0.8150825500488281, 0.7520666122436523, 0.9390279353350021, 1740702079258432683, 
0.822140634059906, 0.7614630460739136, 0.9364790070144208, 1740702079357456209, 
0.8293235898017883, 0.7712820768356323, 0.9295456757212, 1740702079467355682, 
0.8341748118400574, 0.7778589725494385, 0.927796931524894, 1740702079548161301, 
0.8404933214187622, 0.7864586114883423, 0.9277453141747777, 1740702079658079742, 
0.846738874912262, 0.7946851253509521, 0.9254122780642077, 1740702079757366440, 
0.8523864150047302, 0.8016506433486938, 0.9235842659931993, 1740702079847418051, 
0.8590412139892578, 0.8104912042617798, 0.9206087262626167, 1740702079968100123, 
0.8635715246200562, 0.8164923787117004, 0.9206087686801054, 1740702080058136387, 
0.8688604235649109, 0.8237801194190979, 0.9204312508168916, 1740702080158185123, 
0.8734714984893799, 0.830161452293396, 0.91985939643587, 1740702080248975655, 
0.8789282441139221, 0.8371562957763672, 0.9209791057684442, 1740702080369109222, 
0.8832768201828003, 0.8424608707427979, 0.9209791057670321, 1740702080457979420, 
0.8874302506446838, 0.8486793041229248, 0.9220844909316146, 1740702080557985206, 
0.8918711543083191, 0.8538908958435059, 0.9220844909316146, 1740702080648969040, 
0.8969163298606873, 0.8602513670921326, 0.9226242946876498, 1740702080768971037, 
0.899756908416748, 0.8647665977478027, 0.9242691729046087, 1740702080857998479, 
0.9038048386573792, 0.8696600794792175, 0.9249427196063662, 1740702080957982362, 
0.9068002104759216, 0.8740530014038086, 0.926526189961507, 1740702081048134557, 
0.9114010334014893, 0.8797462582588196, 0.926526189961507, 1740702081169196452, 
0.9143218994140625, 0.8841608762741089, 0.9282570948604119, 1740702081261971616, 
0.9175171852111816, 0.8880338072776794, 0.9272826449740833, 1740702081354002647, 
0.9202737808227539, 0.8921020030975342, 0.9290857792361441, 1740702081453285266, 
0.9237427115440369, 0.8964306712150574, 0.9291273551079607, 1740702081563672790, 
0.9263351559638977, 0.9002977609634399, 0.9309991688581595, 1740702081663049214, 
0.9290137887001038, 0.9038373827934265, 0.9311984174251207, 1740702081757983596, 
0.9320414662361145, 0.9083030819892883, 0.9311983426915575, 1740702081868174649, 
0.9343457221984863, 0.9114977717399597, 0.9309485810192073, 1740702081968508983, 
0.9367550611495972, 0.9144456386566162, 0.9301334269914154, 1740702082058123033, 
0.93891441822052, 0.9177181124687195, 0.929158957164973, 1740702082158099322, 
0.9408040642738342, 0.9205126166343689, 0.9309613865097249, 1740702082247937968, 
0.9437410235404968, 0.9242126941680908, 0.931815751835001, 1740702082363359989, 
0.945380687713623, 0.9266061782836914, 0.9324765620341084, 1740702082458040126, 
0.9472991228103638, 0.9293600916862488, 0.9325077006630502, 1740702082558048704, 
0.9493269920349121, 0.9318561553955078, 0.9333736021782691, 1740702082647647002, 
0.9513753056526184, 0.9345763325691223, 0.9334097948410337, 1740702082747856738, 
0.9531894326210022, 0.9372945427894592, 0.9340997463262701, 1740702082858107395, 
0.9548788070678711, 0.9396668076515198, 0.9339941537164217, 1740702082959159013, 
0.956567645072937, 0.9418702721595764, 0.9352565282766844, 1740702083047950841, 
