odom_x, odom_y, odom_th, odom_vx, odom_yawrate, pf_x, pf_y, pf_th, stamp, 
0.41512882709503174, 0.21446236968040466, 0.5155704987549594, 0.030717236083971308, 0.0, 0.45032206316899015, 0.30510743772212606, 0.4602747020890393, 1741910189980599568, 
0.4208187460899353, 0.21768242120742798, 0.5145446048314225, 0.02721706510480235, 0.002033208729699254, 0.4581968361725747, 0.3090858603491183, 0.4644543208286507, 1741910190190811315, 
0.42257922887802124, 0.2187500149011612, 0.5128900133557875, 0.023290346564232477, -0.013796473853290081, 0.460777205251484, 0.31403517057670166, 0.46619434442163965, 1741910190280990555, 
0.4250515103340149, 0.22004948556423187, 0.5116241868736037, 0.02990036889125526, 0.0, 0.4644961991156954, 0.3165403801924401, 0.45947072699174046, 1741910190380505321, 
0.42766422033309937, 0.22151072323322296, 0.5104545646636098, 0.028237622698929148, 1.17337776828208e-06, 0.46655550292012826, 0.30779665093080677, 0.4578943787874194, 1741910190481403815, 
0.4324418604373932, 0.22436054050922394, 0.5096563665751976, 0.02993039844251961, -0.020109618082642555, 0.4725496174665322, 0.32023126588874057, 0.460143167970296, 1741910190681008954, 
0.43510177731513977, 0.22588492929935455, 0.5090110204347112, 0.03164448787838218, -0.01288276445120573, 0.4763644152261287, 0.3265545358883255, 0.46414757168757664, 1741910190780494602, 
0.44006386399269104, 0.22868844866752625, 0.5098194617076899, 0.026982026459041988, 0.012364795431494713, 0.4766537823713838, 0.32212695111076517, 0.4629642915274696, 1741910190986060740, 
0.44252297282218933, 0.2299967110157013, 0.5097710870860106, 0.02903310030946522, 0.0, 0.48249194093123476, 0.32112335677321807, 0.45794792678104507, 1741910191080413127, 
0.44550853967666626, 0.23161719739437103, 0.5097710870860106, 0.03576516310830898, 0.0, 0.48295514060832095, 0.32686535301488934, 0.45842822944839307, 1741910191180409390, 
0.4482119083404541, 0.2331358939409256, 0.5097710870860106, 0.027133699331082454, 0.0, 0.48770579012650567, 0.32638363663804265, 0.465854688517831, 1741910191281384378, 
0.45302680134773254, 0.23602727055549622, 0.5126681996271998, 0.03255253273770502, 0.0, 0.49226058493226965, 0.3245813329151497, 0.4650867709710358, 1741910191480457550, 
0.4558199942111969, 0.23750610649585724, 0.5134532103872533, 0.03044704040527734, 0.0, 0.49473319804958404, 0.3337882872603631, 0.46129858995258305, 1741910191580355940, 
0.4564293622970581, 0.23798900842666626, 0.5142395338564558, 0.012876153458393599, 0.0, 0.49881675490420896, 0.33600822951376336, 0.46372130167777204, 1741910191682038687, 
