odom_x, odom_y, odom_th, odom_vx, odom_yawrate, pf_x, pf_y, pf_th, stamp, 
-2.070467886028382e-08, 2.4100351936340303e-08, -2.3866643412529183e-07, 0.0, 1.6620470333350568e-08, 0.21969914156192968, 0.5831984924878376, 0.4936041120018931, 1741910330129025266, 
-2.070467886028382e-08, 2.4100351936340303e-08, -2.3867172685506374e-07, 0.0, 6.535781693628451e-08, 0.22274133671356663, 0.5842046758136664, 0.4930454411473739, 1741910330328359463, 
-2.070467886028382e-08, 2.4100351936340303e-08, -2.386706024074795e-07, 0.0, 0.0, 0.22010929189346393, 0.5808486284558032, 0.49914669763523556, 1741910330529115012, 
-4.1409585094243084e-08, 4.8200824664945685e-08, -4.770938901412835e-07, 0.0, 1.4567828543476935e-07, 0.22242007074616038, 0.5820672529599115, 0.4946706564684398, 1741910330740917295, 
-4.1409585094243084e-08, 4.8200824664945685e-08, -4.77100796336942e-07, 0.0, 1.3125560371918255e-07, 0.22053447290184555, 0.5855707779590817, 0.5014846592079009, 1741910330930136878, 
-2.0704669978499624e-08, 2.4100350159983464e-08, -2.38680939891345e-07, 0.0, 3.01960881188279e-07, 0.22144482038528948, 0.5843957126007938, 0.49495430214884156, 1741910331077206136, 
-2.0704669978499624e-08, 2.4100350159983464e-08, -2.3868330536627466e-07, 0.0, 7.764700882262332e-09, 0.2217650982369115, 0.5856618276464921, 0.4953928014557244, 1741910331188696487, 
-2.0704669978499624e-08, 2.4100350159983464e-08, -2.3867779224288236e-07, 0.0, -3.206415755130365e-08, 0.21590450621665414, 0.5827963379832074, 0.49678360757278694, 1741910331287059493, 
-2.0704669978499624e-08, 2.4100350159983464e-08, -2.3867320129545115e-07, 0.0, -1.8173612659211358e-07, 0.21927236926648283, 0.5860038465288826, 0.503123077789501, 1741910331476562930, 
-4.1409585094243084e-08, 4.8200824664945685e-08, -4.770941288200879e-07, -6.876404957986444e-07, -8.054139470914379e-06, 0.22196773412700574, 0.5771535424672826, 0.5016828930651787, 1741910331569191382, 
-4.1409585094243084e-08, 4.8200824664945685e-08, -4.77095607773758e-07, 0.0, -2.134303116463343e-07, 0.22200907488095328, 0.5816221680777746, 0.4954624918288057, 1741910331686049854, 
-4.1409585094243084e-08, 4.8200824664945685e-08, -4.771062960884391e-07, 0.0, -5.46089268027572e-07, 0.22208408622064568, 0.5789634462078719, 0.4996378013719085, 1741910331876034868, 
-4.1409585094243084e-08, 4.8200824664945685e-08, -4.771080101217645e-07, 0.0, 0.0, 0.21866354436194108, 0.5817811237965862, 0.4964777566566563, 1741910331968805073, 
-2.070467886028382e-08, 2.4100350159983464e-08, -2.386931988585627e-07, 0.0, -2.9780281352032034e-07, 0.22117819685065676, 0.5876294301735472, 0.4936853360656674, 1741910332085260166, 
