e, e_dot, e_int, stamp, 
0.6596031043884546, -0.009794171329663426, 0.13231238773087745, 1741910330279105116, 
0.6596031043884546, -0.009794171329663426, 0.13211650430428418, 1741910330279105116, 
0.6619257367151462, 0.007742107755638698, 0.13207546303280368, 1741910330529115012, 
0.6597303796812299, 0.0004242509759178059, 0.13208394805232204, 1741910330679137981, 
0.6597303796812299, -0.007317856779720892, 0.1320924330718404, 1741910330679137981, 
0.6619270423770186, 0.007322208985962216, 0.13209252011596523, 1741910330930136878, 
0.6609116854245028, 0.003937685810909697, 0.1321712738321834, 1741910331077206136, 
0.6607103568643192, -0.004055618375664594, 0.13223660564438938, 1741910331188696487, 
0.6662849218346583, 0.017910788033851377, 0.13252713094156535, 1741910331329067017, 
0.66322418843538, 0.008379438570202588, 0.13268129780895715, 1741910331429030384, 
0.6597644400919102, -0.021734939142493692, 0.13261823669079656, 1741910331569191382, 
0.6601005383331678, -0.01041216700737387, 0.13220594445736386, 1741910331729081128, 
0.6597976847422627, 0.0001108155011753098, 0.13197751087782272, 1741910331828331675, 
0.6634471197030097, 0.011155271232806315, 0.13222302285189602, 1741910331968805073, 
0.6614820242180245, 0.005614464919205808, 0.13231512191088646, 1741910332130086477, 
0.6590608059560233, -0.014621045823287973, 0.1322659966584705, 1741910332229051572, 
0.6537388762588378, -0.02581049319728912, 0.13161878042885902, 1741910332368384511, 
0.6478820744643928, -0.03726243830543504, 0.13071211711195027, 1741910332485054923, 
0.6436813798573717, -0.033524988004886756, 0.12968682203870682, 1741910332629113140, 
0.6306950731100346, -0.05729000451452748, 0.12815056849545328, 1741910332788916442, 
0.6270495290830234, -0.055439502581161225, 0.1267617321366953, 1741910332885107318, 
0.6168652430098064, -0.04609943366742734, 0.12497398968019094, 1741910333029154272, 
0.6072697806868065, -0.06593249465405626, 0.12341230351864241, 1741910333188664869, 
0.6111333262730706, -0.019106389122452622, 0.12235122333131224, 1741910333289814394, 
0.5952649371215334, -0.04001614521757698, 0.12091120293876069, 1741910333429071052, 
0.5952633425187251, -0.052899945847818174, 0.12011077372755527, 1741910333538363606, 
0.5978760417611392, 0.008703682132019294, 0.11922695476009319, 1741910333689121327, 
0.5967216481682591, 0.0048610188317799174, 0.1193240688298749, 1741910333825261207, 
0.5978525425706063, -7.83306351096839e-05, 0.11949668216666698, 1741910333938325351, 
0.5978525425706063, 0.00376964800782383, 0.11949511555396478, 1741910333938325351, 
0.5905318551997413, -0.02440229123621666, 0.11908246268939691, 1741910334086103493, 
0.5807463441026696, -0.05702066155978902, 0.11794204945820112, 1741910334225041397, 
0.5704796771109167, -0.06684059362941512, 0.1161171917608885, 1741910334342019844, 
0.5704796771109167, -0.03422222330584276, 0.11478037988830021, 1741910334342019844, 
0.5632218485358764, -0.02419276191680105, 0.11361208018384733, 1741910334488334235, 
0.5586050383029622, -0.03958212935984862, 0.11282043759665035, 1741910334578688023, 
0.5494613306251253, -0.04586839303583723, 0.11141921449759759, 1741910334738973489, 
0.5494613306251253, -0.03047902559278966, 0.11050184663688084, 1741910334738973489, 
0.5494243356689695, -0.00012331652051907524, 0.10988979979461468, 1741910334888956071, 
0.5467111581602141, -0.009167241549703867, 0.10970645496362058, 1741910334978718196, 
0.5445143710389517, -0.016366548766726014, 0.10937665765787569, 1741910335138927217, 
0.5483615440619246, 0.005501286339035054, 0.10930580488407271, 1741910335239097505, 
0.5462068895789827, 0.005641728466769802, 0.10927218697865726, 1741910335378273229, 
0.5462068895789827, -0.007182181609806475, 0.10938502154799266, 1741910335378273229, 
0.5485294247192134, 0.0077417838007691015, 0.10939621359181191, 1741910335539008387, 
0.546913014906313, 0.0023537510911012896, 0.10944328861363394, 1741910335638557259, 
0.5371724411036366, -0.037856612051922665, 0.10884099204861088, 1741910335778241502, 
0.5371724411036366, -0.032468579342254854, 0.10808385980757243, 1741910335778241502, 
0.5314330927077305, -0.01913116131968688, 0.10705186499433357, 1741910335940720122, 
0.524500969803352, -0.04223823766761522, 0.10620710024098128, 1741910336038339004, 
0.524500969803352, -0.02310707634792834, 0.10536233548762898, 1741910336038339004, 
0.5204256871068083, -0.013584275655145936, 0.10462850844756749, 1741910336180152764, 
0.512850038821602, -0.03883643660583358, 0.10385177971545081, 1741910336279299470, 
0.5070256229542993, -0.04466688050836313, 0.10268675659218063, 1741910336438627357, 
0.49720593520861994, -0.0521470120432734, 0.10113877313230142, 1741910336579103445, 
0.49122887030765844, -0.05265584215546959, 0.09969736189803852, 1741910336678261470, 
0.49122887030765844, -0.01992354966987168, 0.09864424505492912, 1741910336678261470, 
0.48619466192461036, -0.016780694610160258, 0.09791016016932848, 1741910336819143406, 
0.47621804233933424, -0.050036093227747346, 0.09690943830477354, 1741910336979307054, 
0.47931474800840745, -0.02293304638734302, 0.09611516348482346, 1741910337078257034, 
0.47931474800840745, 0.010322352230244062, 0.09565650255707661, 1741910337078257034, 
0.4656391659569884, -0.045585273504730184, 0.0949512441315869, 1741910337237250642, 
0.47173752703684313, -0.02525740323854775, 0.09444609606681592, 1741910337330123611, 
0.46732379149864683, 0.005615418472194785, 0.09364669896616523, 1741910337477262691, 
0.46732379149864683, -0.01471245179398765, 0.09375900733560912, 1741910337477262691, 
0.46634312415474627, -0.0032688911463352177, 0.09339938047680267, 1741910337618284853, 
0.45805848639685565, -0.03088435033930396, 0.09278169347001658, 1741910337728265663, 
0.4522366479931853, -0.04702158720520322, 0.09177588390298581, 1741910337877229847, 
0.4522366479931853, -0.019406128012234476, 0.09083545215888175, 1741910337877229847, 
0.4537313360369244, 0.004982293479130299, 0.09054697546821966, 1741910338036592469, 
