x, y, theta, stamp, 
-6.225063486908766e-08, 7.276458546812137e-08, -7.152310985453609e-07, 1740697682469535202, 
-6.225063486908766e-08, 7.276458546812137e-08, -7.15231113319514e-07, 1740697682521225565, 
-6.225063486908766e-08, 7.276458546812137e-08, -7.152312365763236e-07, 1740697682567513567, 
-6.225063486908766e-08, 7.276458546812137e-08, -7.152313907161645e-07, 1740697682618475933, 
-6.225063486908766e-08, 7.276458546812137e-08, -7.152315507015736e-07, 1740697682659471419, 
-6.225063486908766e-08, 7.276458546812137e-08, -7.152315263538362e-07, 1740697682709584441, 
-6.225063486908766e-08, 7.276458546812137e-08, -7.152316816006707e-07, 1740697682761831634, 
-6.225063486908766e-08, 7.276458546812137e-08, -7.152320172151756e-07, 1740697682808453629, 
-6.225063486908766e-08, 7.276458546812137e-08, -7.152326778586687e-07, 1740697682871789493, 
-6.225063486908766e-08, 7.276458546812137e-08, -7.152329652622005e-07, 1740697682900721185, 
-2.1372429728216957e-06, 2.498276444384828e-06, -2.4556964899482766e-05, 1740697682968799473, 
3.994396320194937e-05, -2.3619006242370233e-05, 0.00023364889658424493, 1740697683018432952, 
0.006519549526274204, 0.00020620417490135878, 0.017307719677864406, 1740697683111556669, 
0.01331682875752449, 0.00029481889214366674, 0.031878597745782236, 1740697683160505800, 
0.03978269547224045, 0.0030898749828338623, 0.09975440392524258, 1740697683299526718, 
0.07201231271028519, 0.008614059537649155, 0.1861672555108808, 1740697683419440684, 
0.10036835074424744, 0.014491996727883816, 0.25440639615621535, 1740697683510650861, 
0.11526861041784286, 0.018595289438962936, 0.2918228869539503, 1740697683559436669, 
0.1554579734802246, 0.03282078728079796, 0.4056859802669552, 1740697683700187783, 
0.1696201115846634, 0.03902163729071617, 0.4451938993394966, 1740697683750482937, 
0.19996581971645355, 0.05452210456132889, 0.5263940155612342, 1740697683859450381, 
0.22629036009311676, 0.07073862850666046, 0.6028378861455864, 1740697683959443851, 
0.26464635133743286, 0.10053129494190216, 0.702837441268768, 1740697684119413461, 
0.28720182180404663, 0.12053337693214417, 0.760849731019676, 1740697684220429925, 
0.29603278636932373, 0.12909092009067535, 0.784524887270105, 1740697684259501561, 
0.31718963384628296, 0.1515570431947708, 0.8443130539927806, 1740697684359489057, 
0.3439589738845825, 0.18446986377239227, 0.9234878651077344, 1740697684500027306, 
0.36545729637145996, 0.21496541798114777, 0.9608180580327447, 1740697684619744956, 
0.37222111225128174, 0.22485464811325073, 0.9693577136632165, 1740697684659520711, 
0.39725643396377563, 0.262807160615921, 0.9905983532652245, 1740697684809586656, 
0.4118824005126953, 0.28618401288986206, 1.0060277595300318, 1740697684901190825, 
0.43127450346946716, 0.3174791932106018, 1.0157429716672157, 1740697685020576775, 
0.4376591145992279, 0.3278478980064392, 1.0170045310301716, 1740697685059405132, 
0.45359528064727783, 0.35396087169647217, 1.0227502226717633, 1740697685159685227, 
0.4707483947277069, 0.3827590048313141, 1.0281221180221263, 1740697685270177832, 
0.4945671856403351, 0.42219415307044983, 1.0321260581245142, 1740697685419496988, 
