e, e_dot, e_int, stamp, 
0.7853985959688201, 2.4031076778826963e-10, 0.07081613120749011, 1740700825152071333, 
0.785398595993352, 2.998473815268162e-10, 0.07088328514533229, 1740700825203498168, 
0.7853985959877475, 1.2200881093119286e-10, 0.08004642846391495, 1740700825253989555, 
0.7839285924509416, -0.010118338238487503, 0.07764192432236146, 1740700825302416596, 
0.7787320823798671, -0.03858480046042205, 0.0855292658420311, 1740700825363266097, 
0.7695747577577701, -0.08829682500015205, 0.08696732565288988, 1740700825414284366, 
0.7591245349991335, -0.13241326225258965, 0.07615322986008449, 1740700825462276491, 
0.7472810045909529, -0.15144547292021726, 0.07438807175910843, 1740700825512336276, 
0.7360581733584108, -0.16986637193631537, 0.06814648466616727, 1740700825553443832, 
0.7205150684950375, -0.19405941686681003, 0.06713066315517967, 1740700825603717995, 
0.7048250150460125, -0.2069961704355224, 0.07247280604000035, 1740700825654035390, 
0.6747263420291113, -0.1960560272613788, 0.11146722073309176, 1740700825762951845, 
0.6406339038225123, -0.20684710895422506, 0.14004345841206362, 1740700825862001651, 
0.607080985758635, -0.23845429801259832, 0.12140088535276881, 1740700825952399850, 
0.5809781940044161, -0.20945815079249389, 0.1169656198436168, 1740700826053885605, 
0.5507372975142468, -0.17744259517532868, 0.12252960115779225, 1740700826163804007, 
0.516830129258282, -0.20609272350333666, 0.11469917549171868, 1740700826262613542, 
0.4838919728270267, -0.2352058771827474, 0.09809528446726513, 1740700826353487252, 
0.44309710806039687, -0.23500710157967872, 0.10104894179054688, 1740700826472575304, 
0.41175604470918203, -0.22973181065704662, 0.09349048357263721, 1740700826562990499, 
0.3759449179594191, -0.23571483590323203, 0.07784795130631758, 1740700826662325239, 
0.3421128892393408, -0.24302682267435463, 0.07197938751854499, 1740700826754117703, 
0.3051816698398765, -0.2269184687683529, 0.07165807076882384, 1740700826872417028, 
0.28296782296156675, -0.19671416102909514, 0.061464710693133605, 1740700826952335040, 
0.25380521643356013, -0.18104879159970758, 0.053292194639584366, 1740700827062304420, 
0.23171708033668115, -0.16841881875875964, 0.05173916061420174, 1740700827154312239, 
0.2093448782059273, -0.1548077168196644, 0.04440794988936495, 1740700827254030054, 
0.19442876247797214, -0.11983439475522611, 0.04450267590553247, 1740700827364398749, 
0.18413646476751455, -0.080276825248685, 0.040714270837758755, 1740700827461787688, 
0.1774886573252703, -0.0591550200277049, 0.03521659106913211, 1740700827554397913, 
0.16845245720243218, -0.05378672561669845, 0.034187525751858294, 1740700827655273663, 
0.16034314872520783, -0.05468223308161213, 0.03540118236380851, 1740700827764168500, 
0.1531880749700506, -0.04909911979275302, 0.033279491708811684, 1740700827862414442, 
0.14901719297850657, -0.039392265394175834, 0.02932860671002058, 1740700827954388198, 
0.14505281084787025, -0.028207978039236595, 0.028760483051667392, 1740700828055326439, 
0.13854539022099177, -0.033143122887280656, 0.030155818141156643, 1740700828163505709, 
0.1313575273067158, -0.04432436363228686, 0.0286164295099566, 1740700828262214265, 
0.12103744017175222, -0.06172250881071417, 0.024833363181523963, 1740700828354072091, 
0.1120783302456867, -0.06682757345115901, 0.023509842965848366, 1740700828455725091, 
0.10232527747484155, -0.05932906834285336, 0.02350296605894223, 1740700828564269676, 
0.09229785562606785, -0.0639463694586579, 0.021148701536651826, 1740700828662591090, 
0.08129370043961759, -0.07389968238915245, 0.01749704765678491, 1740700828754512302, 
0.07230670614863832, -0.06947517956073775, 0.01583796035267487, 1740700828855816860, 
0.06128385009514059, -0.06340829216653511, 0.015034092583726073, 1740700828964403331, 
0.05074013613717365, -0.06963645154596654, 0.012704163054136495, 1740700829062578353, 
0.04006167730815002, -0.07459405535558088, 0.009628347725888258, 1740700829154329472, 
0.032223690229750024, -0.06470364470981575, 0.007897930756384574, 1740700829255170877, 
0.03169449568056504, -0.027529979511068517, 0.007266055548801707, 1740700829363967819, 
0.026101198869603603, -0.020478946382722938, 0.006231321403138606, 1740700829462836862, 
0.023531214871178596, -0.02821520147362266, 0.005161984034599034, 1740700829554383909, 
0.0192255337010514, -0.023592820054845087, 0.004415386426766388, 1740700829655206222, 
0.01626703389464379, -0.023269246108959488, 0.004131341833892695, 1740700829764367495, 
0.01869467586150697, -0.0006927137430103256, 0.0037239998287462, 1740700829861380199, 
0.02099951796216737, 0.016593336030324687, 0.0035463541053885454, 1740700829954482379, 
0.02405367263793723, 0.01838168311463328, 0.004113950670198916, 1740700830054984357, 
0.025251301336407295, 0.018724424458977058, 0.003443748574270283, 1740700830101432388, 
0.03135073030283886, 0.02121415636419291, 0.005580313817732262, 1740700830262544896, 
0.03351064898381162, 0.020478883786687916, 0.007591035594885395, 1740700830354150503, 
0.034467957914464775, 0.011007778722695644, 0.006388963688723655, 1740700830455507938, 
0.03777819950022965, 0.01326413805190096, 0.007418318834565536, 1740700830564585720, 
0.03649762994267203, 0.0057109601236420325, 0.007466459286124027, 1740700830661490996, 
0.035929229079849745, -0.0064516713974311956, 0.006960303718590401, 1740700830754058975, 
0.034711611901170114, -0.005490628777888601, 0.00751478259689309, 1740700830871913523, 
0.027723855078423343, -0.028586308305530935, 0.00690181470458173, 1740700830964555677, 
0.022802625577809543, -0.042041750927659216, 0.005390227853337372, 1740700831061625459, 
0.020138717201174217, -0.026442337005014683, 0.004478255360918836, 1740700831154674243, 
0.015623500029518622, -0.024430496878169398, 0.0037900344611536225, 1740700831255771005, 
0.010539780078133276, -0.030457663145169084, 0.0032400752515297023, 1740700831364605268, 
0.004572028299174358, -0.03612478106901639, 0.0021065293345444796, 1740700831461384299, 
0.0011683617424758097, -0.03278879103237203, 0.0010284465600015377, 1740700831554120467, 
0.0019579400617795173, -0.009644607074841114, 0.0004987743814269435, 1740700831655754133, 
0.002914327842367337, 0.005517403132316034, 0.00042389150836305155, 1740700831764640661, 
0.002982859051358755, 0.0031614525143527816, 0.0005410785307095545, 1740700831862400773, 
0.002065137546480189, -0.0030908300285906343, 0.0005036862054801081, 1740700831954416728, 
0.0023009228113655134, -0.0025435406136018347, 0.0004719351798860291, 1740700832055055701, 
0.004729596739610598, 0.008181785772585411, 0.0006367763539205114, 1740700832164443232, 
0.006764613323438251, 0.014329819733578672, 0.0009531798929276211, 1740700832262341829, 
0.006753800639948571, 0.006889657347353848, 0.0011528004911622145, 1740700832353965341, 
0.008351893943798538, 0.0052278841571167176, 0.001405225625728053, 1740700832455099832, 
0.008724300263635465, 0.006405013058547178, 0.0016699789203704345, 1740700832564201927, 
0.009299477430602554, 0.0031066366932597077, 0.0018153661062786037, 1740700832661581714, 
0.010791133991337798, 0.00730071599742875, 0.001831032939962474, 1740700832754835821, 
0.011288285255543151, 0.006977283565790401, 0.0020288413594586217, 1740700832855550423, 
0.010831656983582905, 0.00025993026036600936, 0.002310081460360065, 1740700832965410654, 
0.008397853774979591, -0.00983363222417523, 0.0020944289551414353, 1740700833061439697, 
0.007142105443773028, -0.012936083457080895, 0.0016640272521556206, 1740700833154708182, 
0.008159375425253579, -0.0016043001434567748, 0.0016657449197100323, 1740700833272299404, 
0.008021937218416486, 0.0023866660809759364, 0.0016308962060191969, 1740700833364483979, 
0.007795911658651455, -0.0012733213422275072, 0.001512406086343372, 1740700833461529742, 
0.007466100687785415, -0.001957174433317834, 0.0014757985112612343, 1740700833554631940, 
0.006438903146128716, -0.004585870759928779, 0.0014008554218322906, 1740700833655188220, 
0.0028230658422947474, -0.014403076483462098, 0.001171783275839437, 1740700833764778711, 
0.0024477798510180726, -0.0122928152987564, 0.000804869363993786, 1740700833861393163, 
0.0005031055745676749, -0.008290760507405424, 0.00036428111255658535, 1740700833954050024, 
0.001349433091565766, -0.004611445658733496, 0.00030240578033954884, 1740700834072358313, 
-0.0003450568952914068, -0.0037607532850270713, 0.00010563483491283799, 1740700834164271143, 
